id_cliente;nome;email;ddd;telefone;estado;regiao;codigo_uf
3271;Fatiane;fatiane@gmail.com;41;998800000;Santa Catarina;Sul;42
3272;Ibrahin;ibrahin@gmail.com;21;982400000;Acre;Norte;12
3273;Aleksandra;aleksandra@hotmail.com;11;983600000;Paraná;Sul;41
3274;Carolini;carolini@hotmail.com;45;999100000;Ceará;Nordeste;23
3275;Eziel;eziel@hotmail.com;21;997700000;Mato Grosso;Centro-Oeste;51
3276;Iramaia;iramaia@gmail.com;79;999500000;Rio Grande do Norte;Nordeste;24
3277;Emeliane;emeliane@gmail.com;47;999000000;Rio Grande do Sul;Sul;43
3278;Aarnildo;aarnildo@gmail.com;51;998100000;Goiás;Centro-Oeste;52
3279;Laíse;laise@gmail.com;21;996300000;Sergipe;Nordeste;28
3280;Ary;ary@hotmail.com;21;999600000;São Paulo;Sudeste;35
3281;Tiziane;tiziane@gmail.com;31;997900000;Pará;Norte;15
3282;Roziane;roziane@gmail.com;67;996100000;Rio Grande do Norte;Nordeste;24
3283;Dilermando;dilermando@gmail.com;19;981400000;Paraíba;Nordeste;25
3284;Deyvid;deyvid@gmail.com;31;998900000;Espírito Santo;Sudeste;32
3285;Phelipe;phelipe@gmail.com;81;987100000;Amazonas;Norte;13
3286;Miriã;miria@hotmail.com;11;953700000;Pará;Norte;15
3287;Marcilio;marcilio@gmail.com;81;991500000;Santa Catarina;Sul;42
3288;Joanderson;joanderson@gmail.com;75;982900000;Goiás;Centro-Oeste;52
3289;Catharinna;catharinna@gmail.com;21;983900000;Piauí;Nordeste;22
3290;Enderson;enderson@hotmail.com;31;994800000;Sergipe;Nordeste;28
3291;Rui;rui@gmail.com;85;987200000;Mato Grosso;Centro-Oeste;51
3292;Valdiney;valdiney@gmail.com;11;985900000;Amazonas;Norte;13
3293;Enio;enio@hotmail.com;16;992300000;Sergipe;Nordeste;28
3294;Kleyton;kleyton@gmail.com;98;999000000;Mato Grosso;Centro-Oeste;51
3295;Gilma;gilma@gmail.com;11;994700000;Mato Grosso;Centro-Oeste;51
3296;Rildo;rildo@gmail.com;79;981000000;Piauí;Nordeste;22
3297;Elieth;elieth@gmail.com;31;997400000;Paraná;Sul;41
3298;Mitalle;mitalle@gmail.com;19;983500000;Piauí;Nordeste;22
3299;Nathálya;nathalya@gmail.com;61;985600000;Bahia;Nordeste;29
3300;Denio;denio@gmail.com;33;988300000;Rio Grande do Sul;Sul;43
3301;Elas;elas@hotmail.com;21;998500000;Rio Grande do Sul;Sul;43
3302;Sameres;sameres@gmail.com;11;987600000;Mato Grosso do Sul;Centro-Oeste;50
3303;Florence;florence@gmail.com;31;988800000;Maranhão;Nordeste;21
3304;Vilcerlei;vilcerlei@hotmail.com;63;984200000;Bahia;Nordeste;29
3305;Ecson;ecson@gmail.com;21;996700000;Pernambuco;Nordeste;26
3306;Róger;roger@gmail.com;19;981600000;Bahia;Nordeste;29
3307;Teresa;teresa@gmail.com;21;966700000;Maranhão;Nordeste;21
3308;Tays;tays@yahoo.com.br;35;998600000;Mato Grosso;Centro-Oeste;51
3309;Edjan;edjan@hotmail.com;16;981200000;Amapá;Norte;16
3310;Valdomiro;valdomiro@hotmail.com;11;942400000;Amapá;Norte;16
3311;Zilmar;zilmar@gmail.com;61;995900000;Ceará;Nordeste;23
3312;Abraao;abraao@gmail.com;75;992600000;Minas Gerais;Sudeste;31
3313;Dauton;dauton@hotmail.com;71;994100000;Sergipe;Nordeste;28
3314;Welerson;welerson@gmail.com;51;981900000;Paraíba;Nordeste;25
3315;Perola;perola@gmail.com;21;991900000;Espírito Santo;Sudeste;32
3316;Leurice;leurice@gmail.com;91;985600000;Rio Grande do Norte;Nordeste;24
3317;Stephan;stephan@hotmail.com;83;988800000;Espírito Santo;Sudeste;32
3318;Dayvisson;dayvisson@gmail.com;98;992100000;Espírito Santo;Sudeste;32
3319;Ailaine;ailaine@gmail.com;21;988500000;Paraíba;Nordeste;25
3320;Kaeul;kaeul@gmail.com;91;981300000;Paraná;Sul;41
3321;Hideyuki;hideyuki@gmail.com;19;989100000;Pernambuco;Nordeste;26
3322;Mercia;mercia@hotmail.com;61;985000000;São Paulo;Sudeste;35
3323;Drielle;drielle@gmail.com;31;995400000;Acre;Norte;12
3324;Taynara;taynara@gmail.com;11;968200000;Paraná;Sul;41
3325;Selimar;selimar@gmail.com;34;991300000;Minas Gerais;Sudeste;31
3326;Geurlin;geurlin@yahoo.com;47;997700000;Rondônia;Norte;11
3327;Daise;daise@gmail.com;11;981400000;Bahia;Nordeste;29
3328;Marilice;marilice@gmail.com;41;988000000;Ceará;Nordeste;23
3329;Kleyber;kleyber@gmail.com;62;991200000;Paraná;Sul;41
3330;Wladson;wladson@outlook.com;85;981800000;Mato Grosso do Sul;Centro-Oeste;50
3331;Sek;sek@gmail.com;71;986000000;Santa Catarina;Sul;42
3332;Andson;andson@gmail.com;84;999500000;Mato Grosso do Sul;Centro-Oeste;50
3333;Sivanildo;sivanildo@gmail.com;11;967400000;Pernambuco;Nordeste;26
3334;Maurílio;maurilio@gmail.com;61;981100000;Pernambuco;Nordeste;26
3335;Danilla;danilla@hotmail.com;11;942100000;Roraima;Norte;14
3336;Eleciana;eleciana@gmail.com;27;998300000;Tocantins;Norte;17
3337;Franciano;franciano@hotmail.com;31;995100000;Pernambuco;Nordeste;26
3338;Natania;natania@hotmail.com;21;999500000;Bahia;Nordeste;29
3339;Dândara;dandara@hotmail.com;84;991300000;Rio Grande do Norte;Nordeste;24
3340;Otaviano;otaviano@gmail.com;21;985500000;Bahia;Nordeste;29
3341;Carlecto;carlecto@gmail.com;94;992000000;Bahia;Nordeste;29
3342;Kayo;kayo@hotmail.com;61;983800000;Paraná;Sul;41
3343;Jordeane;jordeane@gmail.com;92;993300000;Distrito Federal;Centro-Oeste;53
3344;Adenilson;adenilson@gmail.com;33;984000000;Amazonas;Norte;13
3345;Marilea;marilea@hotmail.com;12;988000000;Rio Grande do Norte;Nordeste;24
3346;Andrėia;andrėia@gmail.com;11;943900000;Rio Grande do Sul;Sul;43
3347;Eudson;eudson@gmail.com;62;992400000;Paraíba;Nordeste;25
3348;Berto;berto@gmail.com;85;996300000;Mato Grosso do Sul;Centro-Oeste;50
3349;Gisely;gisely@hotmail.com;67;999900000;Acre;Norte;12
3350;Artemio;artemio@gmail.com;31;991900000;Piauí;Nordeste;22
3351;Gino;gino@gmail.com;13;981600000;Rondônia;Norte;11
3352;Matias;matias@gmail.com;62;991700000;Goiás;Centro-Oeste;52
3353;Vivien;vivien@hotmail.com;11;972800000;Mato Grosso;Centro-Oeste;51
3354;Lucianne;lucianne@gmail.com;79;998800000;Amapá;Norte;16
3355;Cicera;cicera@terra.com.br;11;974100000;Mato Grosso do Sul;Centro-Oeste;50
3356;Toane;toane@gmail.com;11;994700000;Goiás;Centro-Oeste;52
3357;Zulmira;zulmira@gmail.com;11;992900000;Piauí;Nordeste;22
3358;Adelsio;adelsio@gmail.com;41;995800000;Tocantins;Norte;17
3359;Herlane;herlane@gmail.com;84;999000000;Amapá;Norte;16
3360;Egon;egon@hotmail.com;93;992400000;Rio Grande do Sul;Sul;43
3361;Sthefany;sthefany@gmail.com;11;977300000;Maranhão;Nordeste;21
3362;Misael;misael@gmail.com;16;992100000;Bahia;Nordeste;29
3363;Geane;geane@hotmail.com;82;991900000;Distrito Federal;Centro-Oeste;53
3364;Natyele;natyele@gmail.com;21;980500000;São Paulo;Sudeste;35
3365;Gisleia;gisleia@gmail.com;31;986500000;Rio Grande do Norte;Nordeste;24
3366;Valdirene;valdirene@gmail.com;11;947400000;Rondônia;Norte;11
3367;Georgio;georgio@gmail.com;55;996000000;Tocantins;Norte;17
3368;Uanderson;uanderson@hotmail.com;65;996100000;Roraima;Norte;14
3369;Taila;taila@gmail.com;32;998100000;Pernambuco;Nordeste;26
3370;Estella;estella@hotmail.com;41;988800000;Rondônia;Norte;11
3371;Damiao;damiao@gmail.com;21;976300000;São Paulo;Sudeste;35
3372;Elden;elden@hotmail.com;19;996600000;Paraíba;Nordeste;25
3373;Livia;livia@hotmail.com;11;985200000;Distrito Federal;Centro-Oeste;53
3374;Natielisson;natielisson@gmail.com;83;988600000;Paraná;Sul;41
3375;Joanice;joanice@gmail.com;61;991000000;Amapá;Norte;16
3376;Eloisa;eloisa@gmail.com;47;999900000;Acre;Norte;12
3377;Ediney;ediney@gmail.com;44;991500000;Maranhão;Nordeste;21
3378;Thallis;thallis@hotmail.com;18;996600000;Rio Grande do Sul;Sul;43
3379;Sidrack;sidrack@gmail.com;81;991500000;Alagoas;Nordeste;27
3380;Marieli;marieli@hotmail.com;51;997100000;Maranhão;Nordeste;21
3381;Thamiris;thamiris@gmail.com;11;963800000;Mato Grosso do Sul;Centro-Oeste;50
3382;Claydson;claydson@gmail.com;27;988400000;Acre;Norte;12
3383;Cilene;cilene@hotmail.com;81;998900000;Amazonas;Norte;13
3384;Beto;beto@gmail.com;48;988300000;Santa Catarina;Sul;42
3385;Cleber;cleber@hotmail.com;61;984000000;Espírito Santo;Sudeste;32
3386;Noemi;noemi@outlook.com;71;987600000;Santa Catarina;Sul;42
3387;Eneas;eneas@yahoo.com.br;86;995200000;Rondônia;Norte;11
3388;Josivan;josivan@gmail.com;84;988100000;Minas Gerais;Sudeste;31
3389;Raíza;raiza@gmail.com;19;988900000;Rio Grande do Sul;Sul;43
3390;Graziely;graziely@hotmail.com;11;959500000;Rio Grande do Sul;Sul;43
3391;Elberth;elberth@gmail.com;99;991200000;Minas Gerais;Sudeste;31
3392;Ruddy;ruddy@hotmail.com;99;984000000;Maranhão;Nordeste;21
3393;Juliete;juliete@gmail.com;65;992300000;Rio Grande do Norte;Nordeste;24
3394;Esron;esron@gmail.com;91;999700000;Bahia;Nordeste;29
3395;Elisabeth;elisabeth@gmail.com;11;987900000;Roraima;Norte;14
3396;Djheymes;djheymes@hotmail.com;41;995000000;Maranhão;Nordeste;21
3397;Natalino;natalino@hotmail.com;11;996200000;Amazonas;Norte;13
3398;Raunny;raunny@gmail.com;19;991500000;Espírito Santo;Sudeste;32
3399;Jolano;jolano@hotmail.com;41;996800000;Espírito Santo;Sudeste;32
3400;Jozilane;jozilane@hotmail.com;48;991000000;Minas Gerais;Sudeste;31
3401;Emanuele;emanuele@gmail.com;85;997800000;Pernambuco;Nordeste;26
3402;Talissa;talissa@hotmail.com;11;959300000;Rio Grande do Sul;Sul;43
3403;Thatiane;thatiane@hotmail.com;27;988800000;Goiás;Centro-Oeste;52
3404;Denes;denes@hotmail.com;31;987000000;Rio de Janeiro;Sudeste;33
3405;Kathiussia;kathiussia@gmail.com;49;984000000;Acre;Norte;12
3406;Eneida;eneida@globo.com;21;980700000;Roraima;Norte;14
3407;Vandes;vandes@hotmail.com;49;991400000;Minas Gerais;Sudeste;31
3408;Idacy;idacy@gmail.com;92;993500000;Bahia;Nordeste;29
3409;Osiel;osiel@hotmail.com;41;988200000;Piauí;Nordeste;22
3410;Ivani;ivani@terra.com.br;15;991500000;Maranhão;Nordeste;21
3411;Melvyn;melvyn@gmail.com;82;996500000;Minas Gerais;Sudeste;31
3412;Filipi;filipi@gmail.com;21;998700000;São Paulo;Sudeste;35
3413;Jordana;jordana@gmail.com;31;992600000;Piauí;Nordeste;22
3414;Joseli;joseli@outlook.com.br;66;996200000;Acre;Norte;12
3415;Jhoe;jhoe@gmail.com;44;999300000;Pará;Norte;15
3416;Luna;luna@gmail.com;11;996100000;São Paulo;Sudeste;35
3417;Marlus;marlus@hotmail.com;41;998800000;Distrito Federal;Centro-Oeste;53
3418;Welliton;welliton@gmail.com;35;999200000;Roraima;Norte;14
3419;Kleberdon;kleberdon@gmail.com;21;992600000;Pará;Norte;15
3420;Sarita;sarita@gmail.com;11;997800000;Santa Catarina;Sul;42
3421;Daysianne;daysianne@gmail.com;21;998500000;Roraima;Norte;14
3422;Tatyara;tatyara@gmail.com;41;998900000;Piauí;Nordeste;22
3423;Fredy;fredy@hotmail.com;79;988000000;Bahia;Nordeste;29
3424;Eviany;eviany@gmail.com;55;996900000;Mato Grosso;Centro-Oeste;51
3425;Wanesa;wanesa@gmail.com;11;986000000;Roraima;Norte;14
3426;Layara;layara@yahoo.com.br;34;996300000;Sergipe;Nordeste;28
3427;Otniel;otniel@hotmail.com;11;949400000;Pará;Norte;15
3428;Herculles;herculles@gmail.com;11;973800000;Ceará;Nordeste;23
3429;Anahi;anahi@hotmail.com;81;987900000;Amazonas;Norte;13
3430;Cyreno;cyreno@hotmail.com;41;992300000;Rondônia;Norte;11
3431;Angel;angel@gmail.com;21;986300000;Tocantins;Norte;17
3432;Olentino;olentino@gmail.com;64;999500000;Rio Grande do Sul;Sul;43
3433;Mallisson;mallisson@gmail.com;83;981500000;Distrito Federal;Centro-Oeste;53
3434;Windson;windson@gmail.com;67;991200000;Piauí;Nordeste;22
3435;Rárika;rarika@hotmail.com;34;991500000;Amapá;Norte;16
3436;Kamile;kamile@yahoo.com.br;31;982200000;Mato Grosso do Sul;Centro-Oeste;50
3437;Fatima;fatima@yahoo.com.br;31;991100000;Bahia;Nordeste;29
3438;Hawany;hawany@gmail.com;22;999500000;Ceará;Nordeste;23
3439;Emely;emely@gmail.com;11;931500000;Amapá;Norte;16
3440;Dielem;dielem@hotmail.com;92;993200000;Goiás;Centro-Oeste;52
3441;Lorrany;lorrany@hotmail.com;61;982300000;Sergipe;Nordeste;28
3442;Atalicio;atalicio@uol.com.br;92;991200000;Roraima;Norte;14
3443;Elieze;elieze@gmail.com;19;983500000;Amazonas;Norte;13
3444;Marlice;marlice@hotmail.com;31;993400000;Paraná;Sul;41
3445;Liz;liz@yahoo.com.br;71;991000000;Paraíba;Nordeste;25
3446;Izalmir;izalmir@msn.com;19;996300000;Rio Grande do Norte;Nordeste;24
3447;Francynildes;francynildes@gmail.com;98;988800000;Alagoas;Nordeste;27
3448;Tamirys;tamirys@gmail.com;11;943600000;Maranhão;Nordeste;21
3449;Victoria;victoria@gmail.com;19;996200000;Espírito Santo;Sudeste;32
3450;Jhanssen;jhanssen@gmail.com;12;988900000;Rondônia;Norte;11
3451;Tayane;tayane@gmail.com;11;987800000;Acre;Norte;12
3452;Gláucio;glaucio@gmail.com;31;991100000;Paraná;Sul;41
3453;Saimon;saimon@hotmail.com;24;999300000;Amapá;Norte;16
3454;Evertton;evertton@hotmail.com;83;996600000;Rio Grande do Norte;Nordeste;24
3455;Maeli;maeli@gmail.com;11;958600000;Rondônia;Norte;11
3456;Gleicilene;gleicilene@gmail.com;61;991000000;Mato Grosso do Sul;Centro-Oeste;50
3457;Eduvito;eduvito@hotmail.com;81;998500000;Goiás;Centro-Oeste;52
3458;Grennda;grennda@gmail.com;81;998600000;Amapá;Norte;16
3459;Erivanilson;erivanilson@gmail.com;11;985700000;Goiás;Centro-Oeste;52
3460;Railk;railk@outlook.com;31;991200000;Mato Grosso do Sul;Centro-Oeste;50
3461;Heliton;heliton@gmail.com;81;992900000;Ceará;Nordeste;23
3462;Sanderson;sanderson@gmail.com;44;991500000;Pernambuco;Nordeste;26
3463;Walderique;walderique@gmail.com;71;996900000;Rio Grande do Sul;Sul;43
3464;Juliene;juliene@gmail.com;31;985200000;Pará;Norte;15
3465;Maury;maury@hotmail.com;92;994000000;Espírito Santo;Sudeste;32
3466;Geberson;geberson@gmail.com;34;998800000;Paraná;Sul;41
3467;Alieth;alieth@hotmail.com;98;989000000;Rondônia;Norte;11
3468;Geise;geise@gmail.com;11;980900000;Piauí;Nordeste;22
3469;Brigitte;brigitte@gmail.com;31;999100000;Mato Grosso do Sul;Centro-Oeste;50
3470;Nehemias;nehemias@gmail.com;71;987600000;São Paulo;Sudeste;35
3471;Jhuly;jhuly@gmail.com;64;984300000;Santa Catarina;Sul;42
3472;Adrian;adrian@outlook.com;19;998900000;Amapá;Norte;16
3473;Adiel;adiel@gmail.com;11;954500000;Amapá;Norte;16
3474;Nayra;nayra@gmail.com;88;999900000;Maranhão;Nordeste;21
3475;Sibelly;sibelly@gmail.com;19;981700000;Sergipe;Nordeste;28
3476;Allef;allef@gmail.com;11;991000000;Tocantins;Norte;17
3477;Ednaldo;ednaldo@gmail.com;82;993300000;Pernambuco;Nordeste;26
3478;Hisrael;hisrael@yahoo.com.br;11;953400000;Rondônia;Norte;11
3479;Valburg;valburg@hotmail.com;11;986500000;Acre;Norte;12
3480;Kauan;kauan@gmail.com;71;992300000;Bahia;Nordeste;29
3481;Franciellen;franciellen@gmail.com;61;984300000;Piauí;Nordeste;22
3482;Geysa;geysa@gmail.com;62;985400000;Amapá;Norte;16
3483;Ednalva;ednalva@gmail.com;61;999900000;Roraima;Norte;14
3484;Jadicledson;jadicledson@gmail.com;65;996700000;Pernambuco;Nordeste;26
3485;Cristhiane;cristhiane@gmail.com;21;979600000;Tocantins;Norte;17
3486;Eustáquio;eustaquio@yahoo.com.br;31;999100000;Goiás;Centro-Oeste;52
3487;Lohana;lohana@gmail.com;85;925600000;Sergipe;Nordeste;28
3488;Maris;maris@gmail.com;38;988100000;Sergipe;Nordeste;28
3489;Maximiliano;maximiliano@gmail.com;11;976000000;Acre;Norte;12
3490;Elisabete;elisabete@yahoo.com;11;989300000;Paraná;Sul;41
3491;Lázaro;lazaro@gmail.com;11;953000000;Piauí;Nordeste;22
3492;Tharles;tharles@gmail.com;81;988900000;Pernambuco;Nordeste;26
3493;Tamiris;tamiris@gmail.com;75;998300000;Rio de Janeiro;Sudeste;33
3494;Liana;liana@hotmail.com;51;998300000;Goiás;Centro-Oeste;52
3495;Kayke;kayke@gmail.com;67;992100000;Pernambuco;Nordeste;26
3496;Adryelle;adryelle@hotmail.com;65;992000000;Alagoas;Nordeste;27
3497;Jandir;jandir@gmail.com;48;998200000;Rondônia;Norte;11
3498;Florizinio;florizinio@hotmail.com;14;997500000;Rondônia;Norte;11
3499;Ivson;ivson@yahoo.com.br;21;964500000;Rio Grande do Sul;Sul;43
3500;Sidineia;sidineia@hotmail.com;35;991700000;Rio de Janeiro;Sudeste;33
3501;Lunma;lunma@gmail.com;32;998000000;Acre;Norte;12
3502;Magali;magali@hotmail.com;11;987400000;Alagoas;Nordeste;27
3503;Kenly;kenly@hotmail.com;41;992800000;Rio Grande do Sul;Sul;43
3504;Rosilan;rosilan@hotmail.com;91;992600000;Alagoas;Nordeste;27
3505;Janielson;janielson@hotmail.com;71;991600000;Amazonas;Norte;13
3506;Marivaldo;marivaldo@yahoo.com.br;73;988100000;Bahia;Nordeste;29
3507;Iúri;iúri@gmail.com;62;981000000;Mato Grosso do Sul;Centro-Oeste;50
3508;Rosilene;rosilene@gmail.com;34;999300000;Amazonas;Norte;13
3509;Edinara;edinara@gmail.com;54;996700000;Rondônia;Norte;11
3510;Damiana;damiana@gmail.com;11;991200000;Ceará;Nordeste;23
3511;Claudney;claudney@hotmail.com;61;993600000;Pernambuco;Nordeste;26
3512;Natalha;natalha@hotmail.com;69;992000000;Mato Grosso do Sul;Centro-Oeste;50
3513;Ananda;ananda@gmail.com;11;998800000;Tocantins;Norte;17
3514;Virgilius;virgilius@hotmail.com;21;996400000;Paraná;Sul;41
3515;Gleibson;gleibson@gmail.com;81;983100000;Pernambuco;Nordeste;26
3516;Esrom;esrom@gmail.com;21;991500000;Mato Grosso;Centro-Oeste;51
3517;Acir;acir@hotmail.com;12;997800000;Rio Grande do Sul;Sul;43
3518;Shamora;shamora@gmail.com;19;991600000;São Paulo;Sudeste;35
3519;Adoniran;adoniran@hotmail.com;27;997400000;Paraíba;Nordeste;25
3520;Raphael;raphael@gmail.com;16;991700000;Goiás;Centro-Oeste;52
3521;Etiene;etiene@gmail.com;19;987300000;Paraná;Sul;41
3522;Gibran;gibran@gmail.com;87;988500000;Mato Grosso do Sul;Centro-Oeste;50
3523;Denerson;denerson@gmail.com;62;981300000;Rondônia;Norte;11
3524;Monise;monise@gmail.com;11;947800000;Minas Gerais;Sudeste;31
3525;Edvandro;edvandro@gmail.com;68;999200000;Amapá;Norte;16
3526;Ozeias;ozeias@gmail.com;81;997200000;Rondônia;Norte;11
3527;Eugenio;eugenio@gmail.com;11;964800000;Roraima;Norte;14
3528;Sant;sant@gmail.com;93;984000000;Rio de Janeiro;Sudeste;33
3529;Estevam;estevam@gmail.com;11;995800000;Sergipe;Nordeste;28
3530;Darcilia;darcilia@gmail.com;21;979100000;Pará;Norte;15
3531;Gleison;gleison@yahoo.com.br;66;999700000;Espírito Santo;Sudeste;32
3532;Vilma;vilma@gmail.com;61;999500000;Pará;Norte;15
3533;Pirâmide;piramide@yahoo.com.br;34;999600000;Paraíba;Nordeste;25
3534;Clecio;clecio@gmail.com;48;999400000;Santa Catarina;Sul;42
3535;Valentina;valentina@gmail.com;53;991800000;Rio Grande do Sul;Sul;43
3536;Udo;udo@outlook.com;55;999900000;Espírito Santo;Sudeste;32
3537;Karlysson;karlysson@hotmail.com;82;999900000;Sergipe;Nordeste;28
3538;Joelso;joelso@gmail.com;19;998800000;Mato Grosso do Sul;Centro-Oeste;50
3539;Cleitono;cleitono@gmail.com;81;982800000;Minas Gerais;Sudeste;31
3540;Samira;samira@gmail.com;21;994400000;Rio Grande do Sul;Sul;43
3541;Liliana;liliana@gmail.com;66;984300000;Paraíba;Nordeste;25
3542;Anibam;anibam@gmail.com;15;991000000;Sergipe;Nordeste;28
3543;Arno;arno@yahoo.com;11;987200000;Tocantins;Norte;17
3544;Thalia;thalia@gmail.com;21;982900000;Ceará;Nordeste;23
3545;Fátima;fatima@hotmail.com;51;998100000;Sergipe;Nordeste;28
3546;Edyr;edyr@gmail.com;31;983300000;Paraná;Sul;41
3547;Leidiana;leidiana@gmail.com;11;975200000;Mato Grosso do Sul;Centro-Oeste;50
3548;Thamara;thamara@gmail.com;11;992400000;Ceará;Nordeste;23
3549;Hilmara;hilmara@gmail.com;11;947300000;Maranhão;Nordeste;21
3550;Jhersyka;jhersyka@yahoo.com.br;11;987100000;Goiás;Centro-Oeste;52
3551;Neila;neila@hotmail.com;85;988100000;Bahia;Nordeste;29
3552;Mileidy;mileidy@gmail.com;68;992300000;Rio Grande do Sul;Sul;43
3553;Lissie;lissie@hotmail.com;11;960300000;Mato Grosso do Sul;Centro-Oeste;50
3554;Adelia;adelia@gmail.com;11;971500000;Distrito Federal;Centro-Oeste;53
3555;Edmilson;edmilson@gmail.com;16;981000000;Alagoas;Nordeste;27
3556;Herventon;herventon@gmail.com;21;981000000;Distrito Federal;Centro-Oeste;53
3557;Cassiane;cassiane@gmail.com;21;975000000;Alagoas;Nordeste;27
3558;Herllon;herllon@hotmail.com;61;999900000;Espírito Santo;Sudeste;32
3559;Joubert;joubert@hotmail.com.br;31;994900000;Pará;Norte;15
3560;Erinaldo;erinaldo@gmail.com;61;986300000;Amazonas;Norte;13
3561;Arnóbio;arnobio@gmail.com;11;979800000;Amazonas;Norte;13
3562;Kleiton;kleiton@gmail.com;92;993200000;Ceará;Nordeste;23
3563;Vaine;vaine@terra.com.br;19;996000000;Pernambuco;Nordeste;26
3564;Joandra;joandra@gmail.com;27;997900000;Espírito Santo;Sudeste;32
3565;Hildebrando;hildebrando@gmail.com;85;997600000;Minas Gerais;Sudeste;31
3566;Deyla;deyla@gmail.com;91;982400000;Piauí;Nordeste;22
3567;Salomão;salomao@gmail.com;91;988200000;Pará;Norte;15
3568;Mikaelle;mikaelle@gmail.com;11;953900000;Minas Gerais;Sudeste;31
3569;Sidinei;sidinei@hotmail.com;46;999100000;Paraná;Sul;41
3570;Wesly;wesly@gmail.com;81;988300000;Piauí;Nordeste;22
3571;Gerres;gerres@hotmail.com;11;966400000;Amazonas;Norte;13
3572;Yanoama;yanoama@hotmail.com;11;945500000;Paraíba;Nordeste;25
3573;Clarisse;clarisse@gmail.com;24;992300000;Paraná;Sul;41
3574;Eldieni;eldieni@gmail.com;91;984700000;Mato Grosso do Sul;Centro-Oeste;50
3575;Irlayne;irlayne@hotmail.com;21;982500000;Paraíba;Nordeste;25
3576;Ewelyn;ewelyn@yahoo.com.br;19;993500000;Rio de Janeiro;Sudeste;33
3577;Yohanna;yohanna@gmail.com;85;985800000;Tocantins;Norte;17
3578;Aisllan;aisllan@gmail.com;94;992000000;Maranhão;Nordeste;21
3579;Laurie;laurie@gmail.com;41;992700000;Amapá;Norte;16
3580;Edne;edne@gmail.com;41;996800000;São Paulo;Sudeste;35
3581;Rejman;rejman@gmail.com;27;997000000;Paraná;Sul;41
3582;Ruian;ruian@gmail.com;24;999000000;Espírito Santo;Sudeste;32
3583;Dalvan;dalvan@gmail.com;41;995400000;Paraíba;Nordeste;25
3584;Flora;flora@globo.com;21;995400000;Paraíba;Nordeste;25
3585;Marcília;marcilia@yahoo.com.br;21;983300000;Piauí;Nordeste;22
3586;Lenin;lenin@gmail.com;98;991700000;Goiás;Centro-Oeste;52
3587;Brenno;brenno@hotmail.com;71;981200000;Bahia;Nordeste;29
3588;Gesny;gesny@hotmail.com;31;996800000;Acre;Norte;12
3589;Halan;halan@gmail.com;11;947000000;Rio Grande do Sul;Sul;43
3590;Kleberson;kleberson@hotmail.com;11;972100000;Amapá;Norte;16
3591;Asdrubal;asdrubal@yahoo.com.br;61;998000000;Rondônia;Norte;11
3592;Súlivan;súlivan@gmail.com;22;998100000;Paraná;Sul;41
3593;Victório;victorio@outlook.com;81;996600000;Rondônia;Norte;11
3594;Myrcia;myrcia@gmail.com;11;953600000;Amapá;Norte;16
3595;Rosane;rosane@gmail.com;82;993200000;Maranhão;Nordeste;21
3596;Helmo;helmo@gmail.com;11;940000000;Pernambuco;Nordeste;26
3597;Edinaldo;edinaldo@gmail.com;45;988000000;Pará;Norte;15
3598;Arnaldo;arnaldo@gmail.com;73;999200000;Rio Grande do Sul;Sul;43
3599;Teófilo;teofilo@hotmail.com;11;979600000;Ceará;Nordeste;23
3600;Enoc;enoc@gmail.com;11;947400000;Pernambuco;Nordeste;26
3601;Feliphi;feliphi@hotmail.com;11;942900000;Ceará;Nordeste;23
3602;Heber;heber@yahoo.com.br;81;988400000;Alagoas;Nordeste;27
3603;Josenilton;josenilton@hotmail.com;73;981100000;Amapá;Norte;16
3604;Louis;louis@gmail.com;92;981500000;Paraná;Sul;41
3605;Eliomar;eliomar@gmail.com;21;971600000;Goiás;Centro-Oeste;52
3606;Gesson;gesson@hotmail.com;19;981300000;Bahia;Nordeste;29
3607;Chaiane;chaiane@gmail.com;55;991700000;Minas Gerais;Sudeste;31
3608;Evair;evair@hotmail.com;17;996300000;Paraná;Sul;41
3609;Kaisy;kaisy@gmail.com;11;971700000;Rio de Janeiro;Sudeste;33
3610;Giane;giane@hotmail.com;48;999000000;Amapá;Norte;16
3611;Gleyce;gleyce@uol.com.br;31;996600000;Santa Catarina;Sul;42
3612;Elio;elio@gmail.com;16;996200000;Paraná;Sul;41
3613;Gildasio;gildasio@live.com;71;981500000;Goiás;Centro-Oeste;52
3614;Valeska;valeska@gmail.com;21;967700000;Tocantins;Norte;17
3615;Vinicus;vinicus@gmail.com;11;943900000;Goiás;Centro-Oeste;52
3616;Rhayane;rhayane@hotmail.com;21;974000000;Espírito Santo;Sudeste;32
3617;Elam;elam@hotmail.com;17;996300000;Amazonas;Norte;13
3618;Cirlandia;cirlandia@gmail.com;11;976000000;Sergipe;Nordeste;28
3619;Walleska;walleska@gmail.com;27;999300000;Acre;Norte;12
3620;Íris;iris@gmail.com;93;991900000;Roraima;Norte;14
3621;Naiton;naiton@gmail.com;16;988000000;Tocantins;Norte;17
3622;Guderiam;guderiam@gmail.com;61;992300000;Santa Catarina;Sul;42
3623;Geórgia;georgia@gmail.com;81;994700000;Distrito Federal;Centro-Oeste;53
3624;Sandrele;sandrele@gmail.com;13;988100000;Piauí;Nordeste;22
3625;Genny;genny@gmail.com;34;999100000;Alagoas;Nordeste;27
